quantity,Price,SMC,Sales
500,350,174.65,0
250,175,87.325,0
20000,130,64.87,0
10000,220,109.78,0
1000,220,109.78,0
10000,125,62.375,0
10000,104,51.896,0
1040,125,62.375,0
36000,625,311.875,0
1080,170,84.83,0
10000,190,94.81,0
1040,186,92.814,0
25000,190,94.81,0
5000,134,66.866,0
1000,152,75.848,0
100000,95,47.405,0
60000,280,139.72,0
6000,280,139.72,0
1000,174,86.826,0
10000,120,59.88,0
160,302,150.698,0
220,312,156,0
250,140,70,0
3400,130,65,0
137914,28.98,14.49,0
10000,250,125,0
1519,178.88,89.44,0
50000,158.9,79.45,0
5040,318.6,159.3,0
5024,248.8,124.4,0
24000,311,155.5,0
1000,125,62.5,0
70,315,157.5,0
220,260,130,0
140,987,493.5,0
100,247,123.5,0
1000,2875.05,1437.525,0
10017,144,72,0
10017,144,72,0
10017,144,72,0
90160,148,74,0
200,151.1,75.55,0
990,247,123.5,0
10000,200,100,0
121,97.6,48.8,0
1470,413,206.5,0
10000,129.2,64.6,0
10000,129.2,64.6,0
100000,148,74,0
1200,152,76,0
1200,152,76,0
1000,152,76,0
5000,259,129.5,0
1056,697,348.5,0
1000,628,314,0
2280,105.3,52.65,0
275,124,62,0
10000,45.5,22.75,0
110,260,130,0
1000,503,251.5,0
1000,503,251.5,0
200,170,85.17,0
2000,138,69.138,0
2000,138,69.138,0
400,66.5,33.3165,0
5000,197,98.697,0
5000,197,98.697,0
250,160,80.16,0
250,160,80.16,0
800,100,50.1,0
5000,142,71.142,0
5000,142,71.142,0
50000,94,47.094,0
1000,363,181.863,0
250,200,100.2,0
888,132,66.132,0
888,132,66.132,0
168,132,66.132,0
168,132,66.132,0
600,128,64.256,0
200,128,64.256,0
20000,480,240.96,0
100,64,32.128,0
2600,325,163.15,0
36000,325,163.15,0
20000,113,56.726,0
20000,113,56.726,0
20000,113,56.726,0
1120,249,124.998,0
1860,244,122.488,0
1924,156,78.312,0
1000,154,77.308,0
40044,49,24.598,0
800,155,77.81,0
8000,152,76.456,0
5000,152,76.456,0
500,106,53.318,0
400,150,75.45,0
1000,250,125.75,0
1000,242,121.726,0
5000,163,82.152,0
600,120,60.48,0
5000,180,90.9,0
72000,102,51.51,0
8000,152,76.76,0
10000,160,80.96,0
10000,160,80.96,0
1800,56,28.336,0
3000,110,55.66,0
7200,89,45.034,0
3000,334,169.004,0
100000,200,101.2,0
50000,167,84.502,0
50000,167,84.502,0
1000,249,125.994,0
6000,65,32.955,0
30000,139,70.473,0
1000,400,202.8,0
5152,79,40.211,0
3807,165,83.985,0
100000,250,127.25,0
20400,111,56.499,0
10000,230,117.07,0
10000,230,117.07,0
10000,230,117.07,0
10000,230,117.07,0
10000,230,117.07,0
10000,230,117.07,0
25000,190,96.71,0
10000,190,96.71,0
100000,165,84.15,0
100000,148,75.48,0
330,65.5,33.405,0
2000,98,49.98,0
1000,160,81.76,0
2000,210,107.31,0
25000,210,107.31,0
25000,165,84.315,0
800,155,79.205,0
400,385,197.12,0
6000,385,197.12,0
60,610,312.32,0
2500,124,63.488,0
2500,124,63.488,0
600,204,104.652,0
10000,65,33.345,0
2000,249,127.737,0
2000,249,127.737,0
2000,249,127.737,0
10290,255,130.815,0
40000,197,101.061,0
8000,82,42.066,0
5000,210,107.94,0
10000,110,56.54,0
5000,220,113.08,0
140000,100,51.4,0
6000,150,77.4,0
6000,150,77.4,0
6000,150,77.4,0
10230,170,87.72,0
20000,210,108.36,0
100,83,42.828,0
1000,300,154.8,0
1000,300,154.8,0
3750,300,154.8,0
1000,300,154.8,0
1000,300,154.8,0
3750,300,154.8,0
3750,300,154.8,0
3750,300,154.8,0
3750,300,154.8,0
3750,300,154.8,0
30000,170,87.72,0
5000,81,41.796,0
1000,250,129,0
8500,28,14.476,0
1000,125,64.625,0
10000,200,103.4,0
100000,99.5,51.541,0
1000,90,46.62,0
1000,90,46.62,0
300,67,34.706,0
24000,121,62.678,0
1632,100,51.8,0
200,202,104.636,0
1000,61,31.598,0
1000,61,31.598,0
1000,62,32.116,0
1000,314,162.966,0
48000,600,311.4,0
400,81,42.039,0
50000,130,67.47,0
1000,119,61.761,0
100000,160,83.2,0
1000,294,152.88,0
1000,294,152.88,0
20000,258,134.16,0
20000,258,134.16,0
50000,656,341.12,0
2600,325,169,0
330,65.5,34.06,0
20000,127,66.04,0
1000,600,312,0
500000,98,50.96,0
480,600,312,0
2520,130,67.6,0
20000,130,67.6,0
50000,130,67.6,0
50000,130,67.6,0
5000,254,132.08,0
5000,254,132.08,0
30000,198.1,103.012,0
1000,314,163.594,0
2600,325,169.325,0
45000,490,255.29,0
5000,68,35.428,0
10000,273,142.233,0
500080,200,104.4,0
3000,26.5,13.833,0
6000,132,69.036,0
6000,132,69.036,0
850,70,36.61,0
50000,270,141.21,0
5200,178,93.272,0
100240,45,23.58,0
200,150,78.6,0
1000,245,128.38,0
960,595,311.78,0
35800,335,175.54,0
5000,335,175.54,0
35800,335,175.54,0
35800,335,175.54,0
1000,105,55.02,0
1050,145,76.125,0
850,130,68.25,0
100,327.5,171.9375,0
237,145,76.125,0
162,145,76.125,0
83,145,76.125,0
60,145,76.125,0
100,116.9,61.3725,0
5040,211,110.775,0
1000,155,81.53,0
5000,225,118.575,0
108,289,152.303,0
108,289,152.303,0
108,289,152.303,0
999900,38.5,20.2895,0
8000,390,205.53,0
100,170,89.59,0
100,170,89.59,0
100,590,311.52,0
20000,340,179.52,0
1100,310,163.68,0
1000,85,44.88,0
100000,143,75.504,0
100000,143,75.504,0
5000,175,92.4,0
5000,230,121.44,0
100000,155,81.995,0
4100,79,41.791,0
10000,250,132.25,0
10000,250,132.25,0
5000,490,259.21,0
15000,81,42.849,0
2460,590,312.11,0
847,95,50.255,0
800,224,118.496,0
100,590,312.7,0
100125,169,89.57,0
1700,74,39.22,0
650,170,90.1,0
1200,79,41.87,0
1200,79,41.87,0
20000,236,125.08,0
325,145,76.85,0
500,145,76.85,0
5500,70,37.17,0
7728,105,55.755,0
100000,57.2,30.3732,0
275,200,106.4,0
850,130,69.16,0
60,145,77.14,0
1000,150,79.8,0
1000,150,79.8,0
100000,135,71.955,0
5000,227,120.991,0
270,165,87.945,0
6000,90,47.97,0
1200,78.5,41.8405,0
5000,62.5,33.3125,0
50000,175,93.45,0
2800,120,64.08,0
1000,225,120.15,0
12000,225,120.15,0
10000,200,106.8,0
5000,61,32.574,0
45000,70,37.45,0
2520,130,69.55,0
2520,130,69.55,0
14990,327.5,175.2125,0
1000,202,108.07,0
5000,163,87.368,0
5000,163,87.368,0
5000,163,87.368,0
5000,163,87.368,0
1500,505,270.68,0
1000,505,270.68,0
1000,505,270.68,0
1500,505,270.68,0
1520,505,270.68,0
100,501,268.536,0
100,501,268.536,0
1000,75,40.2,0
1000,64,34.304,0
100,110,58.96,0
100,110,58.96,0
560,132,70.884,0
560,132,70.884,0
28374,500,268.5,0
10000,335,179.895,0
1000,189,101.493,0
330,242,129.954,0
100000,398,214.124,0
15000,275,147.95,0
225,129.9,69.8862,0
225,129.9,69.8862,0
25000,62,33.356,0
2016,184,98.992,0
100000,56.5,30.397,0
792,277,149.303,0
343,254,136.906,0
11920,225,121.275,0
1200,225,121.275,0
14443,225,121.275,0
14443,225,121.275,0
14443,225,121.275,0
800,69.5,37.4605,0
300,140,75.46,0
5000,300,161.7,0
5000,300,161.7,0
100,309,166.551,0
50000,150,81,0
50000,150,81,0
14300,119,64.26,0
5100,239,129.06,0
1100,99,53.46,0
1100,99,53.46,0
900,145,78.3,0
5000,67,36.18,0
5015,67,36.18,0
50050,120,64.8,0
125,250,135,0
10000,115,62.215,0
400,385,208.285,0
20000,56,30.296,0
1210,240,129.84,0
500,98,53.018,0
20000,311.6,168.5756,0
1000,189,102.249,0
11200,60,32.52,0
6000,160,86.72,0
1000,97.5,52.845,0
1560,130,70.46,0
100000,155,84.165,0
10000,115,62.445,0
500000,60,32.58,0
500000,60,32.58,0
10000,215,116.745,0
5600,150,81.45,0
560,265,143.895,0
1000,298,162.112,0
5100,69,37.536,0
137914,28.98,15.76512,0
1000,153,83.232,0
1000,124.5,67.728,0
960,510.5,277.712,0
24000,163,88.835,0
137051,25.4,13.843,0
60621,25.4,13.843,0
240000,25.4,13.843,0
242484,25.4,13.843,0
39564,47,25.615,0
5100,490,267.05,0
5000,305,166.225,0
10000,490,267.05,0
1000,298,162.708,0
2080,170,92.82,0
100,327.5,178.815,0
4000,205,111.93,0
560,212,115.964,0
100000,212,115.964,0
10450,68,37.196,0
12500,71,38.837,0
5400,87,47.589,0
5000,89,48.683,0
247680,48,26.256,0
70,200,109.4,0
100000,224,122.752,0
125000,31,16.988,0
16000,126,69.048,0
16000,126,69.048,0
5000,108,59.184,0
2500,945,517.86,0
200000,63,34.524,0
200000,63,34.524,0
2000,196,107.408,0
2000,196,107.408,0
100,200,109.6,0
800,175,95.9,0
50000,82,44.936,0
250000,110,60.28,0
250000,110,60.28,0
20000,132,72.336,0
225,145,79.46,0
5000,139,76.172,0
5000,500,274,0
100000,84,46.116,0
4000,51,27.999,0
7979,260,142.74,0
10000,78,42.822,0
5000,47,25.803,0
37104,155,85.095,0
37104,155,85.095,0
4950,225,123.525,0
14700,376,206.424,0
5000,146,80.154,0
6623,564,309.636,0
2500,250,137.5,0
800,190,104.5,0
900,143,78.65,0
1120,100,55,0
100000,184,101.2,0
100000,84,46.2,0
10080,289.6,159.28,0
10016,226.2,124.41,0
3600,355,195.25,0
9150,250,137.5,0
847,160,88,0
5000,216,118.8,0
100000,406.2,223.41,0
100000,318.8,175.34,0
75000,137,75.35,0
5000,195,107.25,0
20000,100,55,0
1800,46,25.3,0
1800,46,25.3,0
1000,105.4,57.97,0
5088,634,348.7,0
800,142,78.1,0
50000,131.1,72.105,0
1000,493,271.15,0
1000,493,271.15,0
630,250,137.75,0
50000,220,121.22,0
100000,213,117.363,0
6960,220,121.22,0
14300,119,65.569,0
100000,620,341.62,0
5100,98,53.998,0
100,222,122.322,0
10000,200,110.2,0
1800,184,101.384,0
800,184,101.384,0
1800,184,101.384,0
1800,184,101.384,0
2000,184,101.384,0
5000,184,101.384,0
4400,184,101.384,0
1800,184,101.384,0
1800,184,101.384,0
5000,580,319.58,0
5000,235,129.485,0
5000,235,129.485,0
40320,50,27.55,0
1000,410,225.91,0
5000,58,32.016,0
64000,58,32.016,0
64000,58,32.016,0
1000,545,300.84,0
330,202,111.504,0
100000,148,81.696,0
100000,148,81.696,0
5000,350,193.2,0
150000,169,93.457,0
150000,169,93.457,0
95100,280,154.84,0
1200,85,47.005,0
1200,85,47.005,0
1200,85,47.005,0
10000,85,47.005,0
3000,85,47.005,0
20000,85,47.005,0
10000,85,47.005,0
1000,85,47.005,0
12500,89,49.217,0
500,106,58.618,0
10080,260,143.78,0
10000,167,92.351,0
1000,175,96.775,0
125000,169,93.457,0
10000,500,276.5,0
50000,216,119.664,0
50000,192,106.368,0
1000,116,64.264,0
5225,125,69.25,0
220,260,144.04,0
60000,195,108.03,0
100000,25,13.85,0
1000,141,78.114,0
50000,236,130.98,0
40000,25,13.875,0
42000,25,13.875,0
20000,114,63.27,0
64,65,36.075,0
100000,118,65.608,0
2080,97,53.932,0
1000000,144,80.064,0
40000,25,13.9,0
16000,135,75.06,0
1000,106,58.936,0
50000,94,52.358,0
10000,230,128.11,0
10000,230,128.11,0
10000,230,128.11,0
5040,169,94.133,0
500,130,72.41,0
500,130,72.41,0
500,130,72.41,0
500,130,72.41,0
500,130,72.41,0
250,130,72.41,0
250,130,72.41,0
10000,170,94.86,0
850,136,75.888,0
850,136,75.888,0
5040,250,139.5,0
10000,200,111.6,0
20000,70,39.06,0
800,115,64.285,0
1000,289,161.551,0
900,120,67.08,0
700,198,110.682,0
2310,198,110.682,0
410,198,110.682,0
200,198,110.682,0
2300,198,110.682,0
10800,198,110.682,0
1300,198,110.682,0
990,198,110.682,0
36107,198,110.682,0
27894,167,93.353,0
27894,167,93.353,0
5000,167,93.353,0
1694,155,86.8,0
1000,95,53.2,0
1600,171,95.76,0
1100,165,92.4,0
1100,165,92.4,0
4500,225,126,0
10000,28,15.708,0
100,222,124.542,0
100,222,124.542,0
200000,70,39.27,0
350625,70,39.27,0
350000,70,39.27,0
61200,49,27.489,0
61200,49,27.489,0
1000,400,224.8,0
15000,149,83.738,0
16000,166,93.292,0
6000,166,93.292,0
500,180,101.34,0
900,90,50.67,0
30000,90,50.67,0
30000,90,50.67,0
32000,90,50.67,0
31698,90,50.67,0
30000,90,50.67,0
30000,90,50.67,0
10000,220,123.86,0
5000,335,188.605,0
10000,335,188.605,0
10000,335,188.605,0
10000,335,188.605,0
10000,335,188.605,0
10000,335,188.605,0
10000,335,188.605,0
10000,335,188.605,0
10000,335,188.605,0
10000,335,188.605,0
10000,335,188.605,0
80,335,188.605,0
40000,335,188.605,0
160,335,188.605,0
1000,335,188.605,0
10000,335,188.605,0
80,335,188.605,0
1000,335,188.605,0
80,335,188.605,0
10000,335,188.605,0
40000,335,188.605,0
5000,65,36.595,0
77,238,133.994,0
1029,295,166.38,0
539,295,166.38,0
800,196,110.74,0
200000,400,226,0
84,400,226,0
20000,72.5,40.9625,0
16565,198,111.87,0
225,149,84.334,0
7500,134,75.844,0
10000,125,70.75,0
200,298,168.668,0
1000,190,107.54,0
125000,42,23.814,0
10000,125,70.875,0
50000,140,79.38,0
6000,160,90.88,0
690,184,104.512,0
27600,100,56.8,0
1700,100,56.8,0
2500,100,56.8,0
5000,145,82.36,0
5100,60,34.14,0
2000,175,99.575,0
7680,213,121.197,0
800,195,110.955,0
1000,307,174.683,0
1000,275,156.475,0
1000,377,214.89,0
500,122.1,69.597,0
500,116.3,66.291,0
500,109.9,62.643,0
1000,314,178.98,0
1000,314,178.98,0
5000,314,178.98,0
102400,95,54.15,0
100000,79,45.03,0
5000,79,45.03,0
100000,126.6,72.162,0
720,75,42.75,0
500,177,101.067,0
3600,45,25.695,0
3600,45,25.695,0
3600,45,25.695,0
50000,75,42.825,0
1000,120,68.52,0
100000,92,52.532,0
100000,92,52.532,0
250,210,119.91,0
1519,275,157.025,0
2600,275,157.025,0
4300,150,85.8,0
4400,150,85.8,0
25300,65,37.18,0
100000,167,95.524,0
100000,167,95.524,0
100000,167,95.524,0
100000,167,95.524,0
100000,167,95.524,0
100000,167,95.524,0
50000,85,48.62,0
1000,214,122.408,0
1000,298,170.456,0
5100,105,60.165,0
5000,255,146.115,0
1000000,89,50.997,0
1120,252,144.396,0
1120,252,144.396,0
1120,252,144.396,0
1000,252,144.396,0
1000,252,144.396,0
1000,252,144.396,0
10000,116,66.468,0
3250,64,36.672,0
10000,115,65.895,0
20000,234,134.316,0
850,119,68.306,0
850,119,68.306,0
12000,82,47.068,0
10000,129,74.046,0
10000,88.7,51.0025,0
2000000,58,33.35,0
5000,58,33.35,0
2000000,58,33.35,0
140,950,546.25,0
2000,135,77.625,0
2000,135,77.625,0
800,114,65.55,0
980,114,65.55,0
800,114,65.55,0
1368,114,65.55,0
1164,114,65.55,0
500,88.7,51.0912,0
12000,88.7,51.0912,0
12000,88.7,51.0912,0
100000,180,103.68,0
5082,120,69.12,0
40000,66,38.016,0
4000,145,83.52,0
10000,228.9,132.0753,0
1400,122,70.516,0
20000,250,144.5,0
1000,137.5,79.6125,0
1000,137.5,79.6125,0
80,750,434.25,0
80,750,434.25,0
36000,750,434.25,0
50000,60,34.74,0
5040,163,94.377,0
5040,163,94.377,0
7000,95,55.005,0
7000,95,55.005,0
1266,98,56.742,0
500,455,263.9,0
26000,119,69.02,0
26000,119,69.02,0
14400,53.8,31.204,0
1000,570,330.6,0
1000,570,330.6,0
5000,454.5,263.61,0
1000,153,88.74,0
1000,124.5,72.21,0
5000,120.4,69.832,0
5000,108,62.64,0
5000,98,56.84,0
10000,190,110.2,0
12000,136,78.88,0
12000,67,38.86,0
100000,145,84.245,0
125000,41,23.821,0
160,340,197.54,0
10000,190,110.39,0
25000,750,435.75,0
25000,750,435.75,0
367,296,171.976,0
20000,159,92.379,0
5047,270,156.87,0
63,47,27.354,0
5040,47,27.354,0
1000,214,124.548,0
1000,214,124.548,0
25000,250,145.5,0
50000,250,145.5,0
56000,140,81.48,0
56000,140,81.48,0
10000,132,76.824,0
96,61,35.502,0
1000,350,204.05,0
5000,420,244.86,0
12000,115,67.045,0
10000,275,160.325,0
1320,191,111.544,0
40320,185,108.04,0
1000,178,103.952,0
20000,72.5,42.34,0
10000,280,163.52,0
7200,89,51.976,0
1000,320,186.88,0
1000,89,51.976,0
5000,72,42.048,0
10000,72,42.048,0
10000,72,42.048,0
3000,272,159.12,0
250000,132,77.352,0
250000,132,77.352,0
1000,170,99.62,0
391,403,236.158,0
10000,108,63.396,0
500,230,135.01,0
40000,80,47.04,0
40000,80,47.04,0
560,242,142.296,0
10000,119,69.972,0
5000,53.7,31.5756,0
10000,53.7,31.5756,0
10000,53.7,31.5756,0
4800,80,47.04,0
1000,129,75.981,0
5000,420,247.38,0
20000,56,32.984,0
7370,260,153.4,0
55000,63,37.17,0
500,165,97.515,0
500,165,97.515,0
500,165,97.515,0
10000,397,234.627,0
25000,239,141.249,0
25000,239,141.249,0
500,165,97.68,0
500,165,97.68,0
500,165,97.68,0
500,350,207.2,0
5000,227,134.384,0
20000,250,148,0
12000,250,148.25,0
200000,118,69.974,0
500,165,98.01,0
500,165,98.01,0
500,165,98.01,0
1260,165,98.01,0
25000,100,59.4,0
1000,252,149.688,0
250000,127,75.438,0
250000,127,75.438,0
10000,150,89.1,0
10000,150,89.1,0
5000,274,163.03,0
1000,185,110.075,0
405610,41.3,24.5735,0
569272,41.3,24.5735,0
1000,375,223.125,0
41958,43,25.628,0
900,260,154.96,0
12500,260,154.96,0
10000,260,154.96,0
10000,260,154.96,0
12500,260,154.96,0
12500,260,154.96,0
12500,260,154.96,0
12500,260,154.96,0
12500,260,154.96,0
50000,188,112.048,0
16000000,65.6,39.0976,0
5000,274,163.578,0
125000,32,19.104,0
10000,99,59.103,0
20000,486,290.142,0
100000,75,44.775,0
3480,50.5,30.1485,0
3480,50.5,30.1485,0
3480,50.5,30.1485,0
5000,50.5,30.1485,0
140096,50.5,30.1485,0
50000,197.01,117.81198,0
200000,77,46.046,0
10000,81.5,48.737,0
10000,87,52.026,0
10000,104,62.192,0
1000,520,311.48,0
30000,118,70.682,0
30000,118,70.682,0
200000,205,122.795,0
200000,77,46.123,0
6000,318,190.482,0
5000,865,518.135,0
10000,458,274.342,0
726,220,131.78,0
50000,94.7,56.7253,0
30000,217,129.983,0
1000,149,89.251,0
1000,149,89.251,0
1000,149,89.251,0
100000,53.7,32.1663,0
5400,94.5,56.6055,0
100000,73,43.727,0
10000,250,149.75,0
10000,250,149.75,0
1380,164,98.236,0
1000,77,46.2,0
10000,372.8,223.68,0
2500,322.2,193.32,0
500,322.19,193.314,0
100000,77.74,46.644,0
500,292.5,175.5,0
8190,232,139.2,0
1000,250,150,0
14160,202,121.2,0
12000,327.7,196.62,0
30000,179,107.4,0
28600,107,64.2,0
28600,107,64.2,0
100000,72,43.2,0
50000,72,43.2,0
1210,240,144,0
1000,120,72,0
10000,916,549.6,0
2968,429,257.4,0
200,143,85.8,0
10000,206,123.6,0
250000,110,66,0
5000,335,201,0
10000,76,45.6,0
5040,201,120.6,0
100000,140,84,0
100000,73.2,43.92,0
5000,523,313.8,0
1000,200,120,0
10000,160,96,0
235,585,351,0
25000,156,93.6,0
1000,520,312.52,0
200000,195,117.195,0
100000,81,48.681,0
50000,81,48.681,0
1800,53.5,32.1535,0
20400,94,56.494,0
120000,257.6,154.8176,0
50000,235,141.235,0
120000,227,136.427,0
300000,270,162.27,0
200000,168,101.136,0
100000,95,57.19,0
130000,95,57.19,0
130000,95,57.19,0
500000,290,174.58,0
150020,110,66.22,0
5000,215,129.43,0
5000,98,58.996,0
3605,155,93.31,0
250000,50.5,30.401,0
31500,136,82.008,0
60000,136,82.008,0
100000,89,53.667,0
100000,89,53.667,0
1000,120,72.36,0
1020,350,211.05,0
1800,184,110.952,0
300,250,150.75,0
300,250,150.75,0
10000,530,319.59,0
5040,220,132.88,0
5040,220,132.88,0
5040,220,132.88,0
5040,220,132.88,0
5040,220,132.88,0
18720,83,50.132,0
22110,83,50.132,0
1596,491,296.564,0
400,65,39.26,0
300000,87,52.548,0
300000,87,52.548,0
250000,95,57.38,0
5000,520,314.08,0
2000,135,81.54,0
1000,135,81.54,0
120,168,101.472,0
1000,260,157.04,0
1000,260,157.04,0
2058,260,157.04,0
24000,120,72.48,0
24000,120,72.48,0
1000,290,175.45,0
100000,85,51.425,0
20000,43,26.015,0
10000,170,102.85,0
50000,240,145.2,0
500,135,81.675,0
2000,115,69.69,0
400,150,90.9,0
531,150,90.9,0
10000,145,87.87,0
63,44,26.664,0
7800,127,76.962,0
300000,110,66.66,0
300000,110,66.66,0
250000,110,66.66,0
300000,110,66.66,0
10010,275,166.65,0
343728,138,83.628,0
1000,127,76.962,0
78,260,157.56,0
98,260,157.56,0
200000,108,65.664,0
1000,87,52.896,0
1000,87,52.896,0
560,180,109.44,0
250000,50,30.4,0
200,139,84.651,0
63,112,68.208,0
1000,549,334.341,0
10000,282,172.02,0
50000,96.8,59.048,0
50000,72.6,44.286,0
2500,60,36.6,0
5000,204,124.44,0
5000,204,124.44,0
5600,65,39.65,0
20000,121,73.81,0
5724,40.9,24.949,0
30000,129,78.69,0
30000,129,78.69,0
15314,137,83.57,0
15314,137,83.57,0
106,137,83.57,0
172,85,51.85,0
600,85,51.85,0
600,85,51.85,0
3000,120,73.32,0
20900,146,89.206,0
1600,171,104.481,0
1000,153,93.483,0
40000,245,149.695,0
40000,245,149.695,0
5000,98,59.976,0
500,165,100.98,0
1000,165,100.98,0
500,165,100.98,0
500,165,100.98,0
60,145,88.74,0
20000,106.2,64.9944,0
1000,58,35.496,0
500,107,65.591,0
50000,49,30.037,0
2000,140,85.82,0
2000,230,140.99,0
2000,135,82.755,0
35000,305,186.965,0
50000,42,25.788,0
800,5.8,3.5612,0
5000,134,82.276,0
667626,40,24.6,0
667626,40,24.6,0
11660,40,24.6,0
405610,40,24.6,0
400000,40,24.6,0
400000,40,24.6,0
405610,40,24.6,0
70620,40,24.6,0
5000,302.4,185.976,0
1000,87,53.505,0
136,164,100.86,0
136,164,100.86,0
220,164,100.86,0
136,164,100.86,0
50000,115,70.84,0
500,107,65.912,0
5000,115,70.84,0
70000,92,56.672,0
20000,142,87.472,0
150,100,61.6,0
51,100,61.6,0
70,100,61.6,0
64,100,61.6,0
1500,100,61.6,0
10000,90,55.44,0
2591,90,55.44,0
2591,90,55.44,0
5000,248,153.016,0
5000,248,153.016,0
36000,112,69.104,0
36000,112,69.104,0
25000,239,147.463,0
25000,239,147.463,0
100100,105,64.785,0
5000,110,67.87,0
100000,22.8,14.0904,0
275,146,90.228,0
1000,139,85.902,0
1000,139,85.902,0
475,139,85.902,0
5225,139,85.902,0
1425,139,85.902,0
5000,255,157.59,0
1430,131,80.958,0
500000,85,52.53,0
500000,85,52.53,0
7200,89,55.002,0
5400,89,55.002,0
5400,89,55.002,0
5400,89,55.002,0
50000,189,116.802,0
60000,280,173.04,0
500,295,182.605,0
1000,73,45.187,0
90160,90,55.71,0
186000,49,30.331,0
100000,85,52.7,0
72050,60,37.2,0
10000,153,94.86,0
6240,51,31.62,0
100800,57,35.34,0
20000,84,52.08,0
23036,51,31.62,0
20890,64,39.68,0
4000,149,92.38,0
10000,300,186,0
20000,300,186,0
15693,300,186,0
15693,300,186,0
35000,251,155.62,0
35000,249.5,154.69,0
664,95,58.9,0
30000,90,55.89,0
20160,195,121.095,0
2000000,82,50.922,0
5000,82,50.922,0
2000000,82,50.922,0
8000,455.5,282.8655,0
100000,120,74.64,0
7370,83,51.626,0
1029,220,136.84,0
12500,89,55.358,0
10200,89,55.358,0
10200,89,55.358,0
50000,175,108.85,0
50000,175,108.85,0
500,205,127.92,0
500,205,127.92,0
500,205,127.92,0
1000,298,186.25,0
50000,90,56.25,0
50000,200,125,0
10000,275,171.875,0
500000,61.8,38.625,0
6300,220,137.72,0
6300,220,137.72,0
100240,45,28.17,0
250000,110,68.86,0
3200,75,46.95,0
3200,75,46.95,0
500,199,124.773,0
500,199,124.773,0
500,199,124.773,0
2500,280,175.56,0
399344,40.9,25.6443,0
1000,143,89.661,0
1000,298,187.144,0
1400,55,34.54,0
1400,55,34.54,0
100000,47,29.516,0
350000,47,29.516,0
10000,297,186.813,0
1400,55,34.595,0
100000,98.5,61.9565,0
5000,175,110.075,0
5000,175,110.075,0
311914,38.3,24.0907,0
3600,45,28.35,0
8869,215,135.45,0
4800,66.5,41.895,0
100000,47,29.61,0
100000,47,29.61,0
50000,470,296.1,0
50000,65,40.95,0
10000,345,217.695,0
63,38,23.978,0
800,60,37.86,0
10000,110,69.52,0
25000,290,183.28,0
25000,290,183.28,0
20000,210,132.72,0
20000,210,132.72,0
20000,210,132.72,0
20000,210,132.72,0
50000,150,94.8,0
100800,55,34.76,0
56934,37,23.384,0
20000,63,39.879,0
11250,63,39.879,0
248,99,62.667,0
5400,145,91.785,0
1000000,83,52.539,0
1000000,83,52.539,0
569272,41.3,26.1429,0
8869,215,136.31,0
6000,215,136.31,0
8869,215,136.31,0
1000,289,183.226,0
1200000,51,32.334,0
10000,279,176.886,0
6400,35,22.19,0
10000,196,124.46,0
10000,196,124.46,0
12000,289,183.515,0
586128,38.7,24.5745,0
200,135,85.725,0
1548,88,55.968,0
102400,99.5,63.282,0
405610,38.7,24.6132,0
5000,207,131.859,0
50000,87,55.419,0
10000,235,149.695,0
14990,275,175.175,0
10000,140,89.32,0
200,289,184.382,0
23750,99,63.261,0
30000,75,47.925,0
336926,40.9,26.1351,0
1000,321,205.119,0
2250,105,67.2,0
50000,280,179.48,0
984,118,75.638,0
2000,172,110.252,0
2000000,82,52.562,0
2000000,82,52.562,0
1000,209,133.969,0
50000,58.1,37.3002,0
50000,58.1,37.3002,0
20000,296,190.032,0
20000,296,190.032,0
100000,135,86.805,0
30000,130,83.59,0
130000,130,83.59,0
50000,130,83.59,0
30000,130,83.59,0
7200,130,83.59,0
85000,80,51.52,0
85000,80,51.52,0
20000,110,70.84,0
30000,139,89.516,0
100000,77,49.588,0
1000,104,66.976,0
10000,240,154.8,0
5600,121.5,78.489,0
2000000,121.5,78.489,0
2000000,121.5,78.489,0
2000000,121.5,78.489,0
1700,71,45.866,0
1058008,38.3,24.7418,0
25000,415,268.505,0
25000,415,268.505,0
25000,415,268.505,0
25000,415,268.505,0
100000,192,124.224,0
4800,199.5,129.0765,0
500,205,132.84,0
1000,205,132.84,0
500,205,132.84,0
375,205,132.84,0
375,205,132.84,0
500,205,132.84,0
29862,110,71.28,0
2040,153,99.144,0
5000,54,34.992,0
50000,93,60.264,0
90000,128,82.944,0
50000,96,62.208,0
400000,78,50.622,0
100,460,298.54,0
300000,189,122.661,0
300000,71,46.079,0
10000,130,84.37,0
3000,110,71.39,0
10020,325,210.925,0
1000,198,128.502,0
480,198,128.502,0
1414534,39.5,25.6355,0
5000,39.5,25.6355,0
1000,340,220.66,0
1000,180,116.82,0
1000,69,44.781,0
1000,299,194.35,0
1000,299,194.35,0
1000,299,194.35,0
100000,98,63.7,0
300000,71,46.15,0
400,153,99.45,0
50000,130,84.5,0
25000,165,107.25,0
25000,165,107.25,0
20000,161.2,104.78,0
20000,161.2,104.78,0
800,132,85.8,0
25000,200,130,0
24000,197.4,128.31,0
24000,197.4,128.31,0
30000,197.4,128.31,0
5040,305,198.25,0
50400,305,198.25,0
45000,430,279.5,0
3990,720,468,0
10044,388.4,252.46,0
17150,370.1,240.565,0
10000,116.9,75.985,0
1000,371,241.15,0
1047,297,193.05,0
2770,182,118.3,0
1000,79.5,51.675,0
